"age" "edu1" "edu2" "edu3" "leisure.1" "leisure.2" "leisure.3" "mar1" "mar2" "mar3" "sex" "income.1" "income.2" "income.3" "lifesatisfaction.1" "lifesatisfaction.2" "lifesatisfaction.3"
43 0 0 0 3 3 5 1 0 0 0 5.36436718750002 6.11879492187501 4.229953125 2 3 3
56 1 0 0 4 7 8 1 0 0 1 31.800000000001 32.0999999999998 34.250000000001 2 2 2
54 1 0 0 4 5 8 1 0 0 0 15.3882001953125 12.0106796875 9.09999999999999 3 3 3
27 1 0 0 3 5 6 1 0 0 0 16.1401845703125 19.065001953125 18.0097011718751 3 3 3
24 0 1 0 10 9 7 0 0 1 1 22.7000000000001 28.0038671875003 30.8202187500008 3 3 2
23 1 0 0 4 6 8 1 0 0 1 6.251685546875 13.5410615234375 15.3277919921876 3 2 3
71 0 0 1 1 2 3 1 0 0 0 2.51549243164061 5.66321972656253 10.1806455078125 3 2 2
32 0 0 0 8 8 12 0 0 1 1 14.212900390625 15.21 19.64908203125 2 2 3
56 0 0 0 6 5 3 1 0 0 1 21.0118515625001 19.5638515625 19.8633906249999 3 2 3
63 0 0 1 2 2 2 1 0 0 0 4.47494580078126 4.29773681640627 4.65846386718747 3 2 2
32 0 1 0 9 2 9 1 0 0 1 22.517089843751 50.9619414062479 72.2721249999969 3 2 3
48 0 1 0 9 12 11 1 0 0 0 6.79199999999997 6.02999999999999 6.23999999999998 2 2 3
74 0 0 1 1 2 5 1 0 0 0 2.961482421875 2.04767614746095 3.20840332031251 3 3 3
56 0 1 0 8 6 6 1 0 0 1 31.4963183593762 32.51213671875 38.3474804687502 2 3 2
53 0 0 0 4 4 6 1 0 0 0 18.674134765625 24.5949199218739 19.9176210937501 2 2 2
26 1 0 0 6 6 3 0 0 1 0 5.25 28.4999999999988 24.4999999999996 3 3 3
25 1 0 0 11 8 9 0 0 1 0 17.55 22.6000000000005 21.9403417968749 3 2 2
65 0 0 1 3 2 1 1 0 0 1 7.67678613281247 9.45098144531244 8.35881835937497 2 2 2
39 1 0 0 9 1 3 1 0 0 1 83.8016718749985 69.2567734374996 72.197804687497 3 3 3
57 0 1 0 8 4 4 1 0 0 1 12.1444189453125 25.9383203125008 34.2992460937493 3 2 2
55 0 1 0 2 2 2 1 0 0 0 6.75450000000003 6.7275 1.85402539062499 3 3 2
28 0 0 0 6 5 3 1 0 0 1 11.18 11.83 10.687861328125 2 2 2
25 0 1 0 7 3 3 0 0 1 0 13.85765625 15.0550810546875 16.172 2 3 2
45 0 0 0 6 2 9 1 0 0 1 14.280548828125 24.7190937499998 16.1718134765625 3 3 3
22 0 0 0 5 7 2 0 0 1 0 5.93721044921877 8.99735937499998 11.624009765625 3 3 2
58 0 0 1 2 1 2 0 1 0 0 12.55 13.638 10.341849609375 3 2 1
58 0 0 0 6 2 2 0 0 1 0 12.6512705078125 12.997544921875 10.6010302734375 2 2 3
48 0 1 0 6 4 4 1 0 0 0 16.6423828125 18.814318359375 20.4673906249999 2 3 3
26 1 0 0 7 8 10 1 0 0 0 25.6827480468761 27.3576542968747 26.2045703125 3 3 3
24 1 0 0 7 8 9 1 0 0 1 11.7459736328125 13.9268828124999 17.357279296875 2 2 2
41 0 0 0 6 3 4 1 0 0 1 15.9974999999999 16.9952734375 19.62580859375 2 2 2
35 1 0 0 3 3 3 1 0 0 0 7.28025683593747 9.82143359375 12.6314609375 2 3 3
39 0 1 0 2 2 5 1 0 0 0 12.057451171875 6.71295361328125 8.79144921875 2 2 2
47 0 1 0 3 3 1 1 0 0 1 11.8333417968749 13.3790751953125 12.5371640625 2 3 2
53 0 0 1 9 3 6 0 1 0 1 29.6899999999998 40.9400000000008 57.2670312500027 3 3 3
45 0 0 0 2 1 5 0 0 1 1 21.8865000000001 23.8419999999989 25.6033105468756 2 2 2
76 0 0 1 2 5 3 0 0 0 1 3.26494775390623 7.228884765625 8.61959374999998 3 3 3
44 0 0 0 3 3 3 1 0 0 0 5.30526171875002 6.85146044921874 7.55956738281247 2 2 2
54 0 0 1 10 9 12 1 0 0 1 19.6300000000001 21.2327187500001 25.9800000000002 3 2 3
23 0 0 0 6 6 3 0 0 1 0 11.151427734375 7.43414160156249 11.0513271484376 2 3 3
38 0 1 0 7 4 6 1 0 0 1 50.4832890624997 55.4905781250025 53.5549492187484 3 3 3
37 0 0 0 9 3 6 1 0 0 0 1.42200695800782 2.79501708984374 6.89536376953127 3 3 3
50 0 0 0 6 7 6 1 0 0 1 36.5000000000006 38.500000000001 48.1000000000023 3 3 3
21 0 0 0 2 3 4 0 0 1 1 19.184412109375 20.1720800781251 28.9660820312488 3 3 2
18 0 0 0 3 6 4 0 0 1 0 0.002 7.91829589843747 9.00200000000002 3 2 2
33 1 0 0 2 3 6 1 0 0 0 18.9316406250001 20.8771367187501 23.7651093749994 3 3 3
50 1 0 0 4 7 6 1 0 0 1 52.3780625000008 57.55406640625 66.5524843749971 2 2 2
42 1 0 0 3 5 6 1 0 0 0 42.4564375000014 44.6584492187486 46.2490820312489 2 2 2
42 0 1 0 5 3 5 1 0 0 1 45.5690546875003 46.2896093750021 50.5842421875023 2 1 2
38 0 1 0 7 9 9 1 0 0 0 74.5323281249974 65.0000000000016 65.0000000000016 3 3 3
62 0 0 1 6 6 4 1 0 0 1 10.45 20.5 3.60097460937501 3 3 2
58 0 0 0 3 3 12 0 0 0 0 11.762259765625 6.17113085937498 8.92764941406253 3 3 3
29 1 0 0 7 6 4 1 0 0 0 13.9969326171875 22.0048496093751 26.1313691406241 3 2 3
47 1 0 0 5 4 12 1 0 0 0 20.3749999999999 35.0499999999987 30.7500000000011 2 3 2
64 0 0 1 6 12 4 1 0 0 1 5.3645224609375 5.85283984374998 10.8692500000001 3 3 3
43 0 1 0 7 7 11 1 0 0 1 42.1559843749984 36.2292500000001 38.4295624999987 2 2 2
41 0 0 0 5 5 5 1 0 0 0 4.47963183593752 4.72849902343748 4.60366503906252 3 3 3
21 0 0 0 2 12 12 0 0 1 1 8.50903222656246 19.5046191406251 26.5780000000013 3 2 2
16 0 0 0 1 4 12 0 0 1 1 3.16359423828125 2.13147485351562 4.63852246093747 3 3 3
52 0 0 0 2 3 3 1 0 0 0 4.38413867187501 5.72267529296877 5.64287402343751 3 3 3
28 0 1 0 6 2 4 1 0 0 0 9.77955664062498 14.5949013671875 15.21912890625 3 3 3
26 0 0 0 2 2 3 1 0 0 1 14.03758984375 15.880796875 17.5000000000001 3 3 3
18 0 0 0 3 7 2 0 0 1 1 3.45254565429689 6.61154882812499 9.10936816406251 2 2 2
68 0 0 1 3 3 5 1 0 0 0 2.46415600585939 2.50840332031249 2.55959570312501 3 3 3
30 0 0 0 3 1 1 0 0 1 1 9.15560253906253 9.88360253906246 11.14915234375 2 2 3
36 0 0 0 1 3 7 0 1 0 0 9.46667578124998 9.18672265625005 13.3957812499999 2 2 3
75 0 0 1 3 3 4 1 0 0 1 4.63662988281252 6.40943603515623 6.54914453124999 2 3 3
71 0 0 1 1 1 1 1 0 0 0 2.7612509765625 3.08196166992188 3.05809472656252 2 3 2
76 0 0 1 2 2 1 1 0 0 0 2.64726245117187 2.81380957031249 3.30040332031249 3 2 3
26 0 1 0 4 8 6 0 0 1 0 5.46773242187501 12.900849609375 14.1716845703124 2 2 3
23 0 0 1 2 3 4 1 0 0 0 5.07122314453127 12.058064453125 17.882443359375 3 3 3
38 0 0 0 8 5 8 1 0 0 0 15.4848818359375 9.77162109375 12.0114970703125 2 2 2
58 0 0 1 3 1 3 0 0 0 0 6.85170996093754 1.503443359375 7.51257128906251 2 2 3
42 0 0 0 8 8 8 1 0 0 0 18.4756816406251 22.228667968749 22.2628476562495 3 3 3
39 0 0 0 4 7 8 1 0 0 0 11.5538193359375 11.3528652343751 14.8906259765626 3 2 3
56 0 1 0 6 3 4 1 0 0 0 2.354 2.43200000000001 2.13200000000001 3 3 3
20 0 0 0 8 3 6 0 0 1 1 12.8428427734375 7.79940234375001 12.3225537109375 2 2 2
70 0 0 1 12 12 5 1 0 0 1 12.4738798828124 12.8317773437499 13.2141201171875 2 3 3
39 1 0 0 9 11 10 0 0 1 0 23.5797265624994 21.8262714843749 28.2759453125004 3 3 3
73 0 0 1 2 8 10 1 0 0 0 8.28540624999997 8.67965234375003 8.99474804687498 3 3 3
59 0 1 0 2 2 2 1 0 0 1 5.92452880859377 10.3712939453125 10.9878544921875 2 2 2
53 1 0 0 1 1 4 1 0 0 0 2.61405004882813 2.8532890625 3.16270410156249 2 2 3
38 0 0 0 9 12 9 0 1 0 1 28.4566191406257 29.2672421874998 29.8909941406264 3 3 2
38 0 0 0 3 4 2 1 0 0 0 17.0981406249999 17.8519531250001 19.125869140625 3 3 3
81 0 0 1 3 8 5 0 0 0 1 8.98765820312504 9.28818261718749 10.124748046875 1 1 2
39 0 0 0 6 4 7 1 0 0 0 20.85090625 21.4289179687501 21.661751953125 3 3 3
52 0 0 1 3 3 1 0 0 0 0 6.73943896484377 7.12995507812501 7.98873632812501 2 2 2
28 0 0 0 5 4 2 1 0 0 1 13.2055429687501 14.8194003906249 14.8194003906249 2 2 2
24 1 0 0 12 11 10 0 0 1 0 8.59950000000003 11.479 10.2041064453125 2 3 3
53 0 0 0 7 8 8 1 0 0 0 1.4648682861328 4.62332568359374 4.44318701171875 3 3 2
53 0 0 0 9 9 9 1 0 0 1 25.6454824218758 29.1212109375004 26.7879999999989 3 2 3
30 1 0 0 8 5 8 0 0 1 0 29.8378671874997 32.5600000000008 35.1143203125012 3 3 3
46 0 0 0 8 9 10 1 0 0 0 11.099384765625 9.57924023437501 7.38581835937498 2 2 2
25 0 0 0 6 6 6 1 0 0 0 17.4733945312501 9.0207294921875 21.1335195312501 2 2 2
50 0 0 1 2 3 2 1 0 0 0 5.27052001953124 6.40041992187502 3.15314965820312 2 2 2
31 0 0 0 6 8 5 1 0 0 1 30.3147968750009 25.708999999999 15.041208984375 2 2 3
28 0 0 0 3 6 10 1 0 0 1 28.5779999999996 40.2890000000014 50.8351054687517 1 2 2
42 0 1 0 12 11 12 1 0 0 0 23.7422636718758 26.5087265625012 23.7540410156257 2 2 2
67 0 1 0 4 3 3 1 0 0 0 4.13809765625 5.06289306640627 10.344283203125 3 2 3
65 0 0 0 6 4 7 1 0 0 1 16.46628125 16.76084765625 16.5044140625001 3 3 3
61 0 1 0 3 2 2 0 0 0 0 23.2357968750005 20.7596289062499 16.8613632812501 2 2 2
53 0 0 0 1 1 1 1 0 0 1 7.95740576171879 6.17440185546877 10.4040898437501 2 2 2
49 0 1 0 8 6 4 0 1 0 0 17.7024023437499 14.043109375 16.687490234375 1 1 2
20 0 0 0 2 3 3 0 0 1 0 9.39293945312495 7.64399999999997 4.77142871093752 2 2 2
47 0 0 1 3 5 2 1 0 0 1 17.1599999999999 18.7199999999999 17.4800000000001 2 2 2
68 0 1 0 5 3 4 1 0 0 1 14.089482421875 15.7932744140624 20.1806425781251 3 3 3
57 0 1 0 5 3 6 1 0 0 1 23.9853300781241 23.1217148437495 23.9967578124996 3 3 3
57 0 1 0 3 3 6 1 0 0 0 17.0100078125001 19.2110859375 21.95067578125 3 3 3
62 1 0 0 4 2 5 1 0 0 0 15.6796865234375 16.746783203125 23.3674453124999 3 3 2
67 0 1 0 2 1 3 1 0 0 1 12.261896484375 14.102685546875 16.17119140625 3 3 3
67 1 0 0 4 7 4 1 0 0 0 12.24752734375 16.688828125 14.7503642578124 2 3 2
58 0 1 0 2 2 2 0 1 0 0 9.25111328124999 9.04711328125002 9.94168359374999 2 2 3
51 0 1 0 4 6 8 1 0 0 1 5.975400390625 12.0877001953125 15.5059999999999 2 2 2
48 0 0 0 3 1 1 1 0 0 0 12.00923828125 12.18961328125 13.1042783203125 3 2 2
26 0 0 0 4 4 3 0 0 1 1 14.7468457031251 9.15385449218756 8.49559570312497 2 2 2
52 0 0 1 6 1 1 1 0 0 1 13.3963798828125 14.2980654296875 14.2980654296875 3 2 3
60 1 0 0 2 1 3 1 0 0 1 11.4927685546875 12.1021640625 12.9821640625 2 2 2
60 1 0 0 2 2 4 1 0 0 0 6.11575048828123 9.17367578124997 6.00896875 2 2 2
16 0 0 0 4 3 3 0 0 1 0 2.08531298828124 1.64385034179689 2.70644946289063 3 3 3
56 0 0 1 7 12 6 1 0 0 1 14.506166015625 16.534166015625 18.2638124999999 3 3 3
56 0 0 0 6 4 4 1 0 0 0 4.73 4.32999999999997 5.28999999999998 2 2 2
28 0 1 0 2 2 3 1 0 0 0 10.1833720703125 23.6431445312508 0.699999999999997 3 3 3
41 0 0 0 10 1 9 0 1 0 1 17.5600000000001 12.28 30.0200000000014 2 2 2
40 1 0 0 2 2 5 0 1 0 0 24.6568183593749 22.9300683593745 24.893335937501 2 2 2
30 0 1 0 3 2 3 0 0 1 0 11.105267578125 11.454123046875 11.72009765625 2 2 2
37 0 1 0 4 3 2 0 1 0 0 19.2898320312501 27.6839648437493 27.6764609375 2 2 3
82 0 1 0 1 3 5 1 0 0 1 20.82000390625 21.2246328125001 9.138525390625 3 3 2
41 0 0 0 9 7 7 1 0 0 1 14.148142578125 14.098349609375 14.9968486328125 2 2 2
43 0 0 0 5 4 3 1 0 0 0 21.6980136718749 22.867392578124 25.5496191406254 2 2 2
49 0 0 0 7 7 5 0 1 0 1 23.1939999999989 23.0564414062498 21.43715234375 3 3 3
52 0 0 0 5 6 4 1 0 0 1 15.03 11.9 7 2 3 2
51 0 0 0 2 2 1 1 0 0 0 1.10763708496094 1.76530285644531 3.12752587890626 3 3 3
28 0 1 0 5 4 7 0 0 1 1 7.51 6.50000000000001 9.49999999999998 2 3 3
26 0 1 0 5 6 3 0 1 0 0 19.0123320312499 16.393640625 18.0121035156251 3 2 3
51 0 1 0 6 7 9 0 0 1 1 25.0299999999995 37.9999999999991 24.0999999999989 2 2 2
76 1 0 0 5 4 6 1 0 0 1 34.8128046874999 31.1191914062497 23.0000000000003 3 3 3
39 0 1 0 6 5 7 1 0 0 1 24.1680136718751 26.9821835937491 30.2361093750011 3 3 3
80 0 1 0 4 2 12 0 0 0 0 9.80690625 12.7953525390626 10.6584638671875 3 2 3
68 0 0 0 2 1 1 0 0 0 0 11.3504375 13.900150390625 20.99601953125 2 2 3
60 1 0 0 2 5 1 1 0 0 0 7.10000000000002 11.85565625 6.06363574218749 2 2 2
53 0 0 0 1 5 3 1 0 0 1 23.3214277343744 46.6695898437506 31.9221640624998 2 3 2
63 1 0 0 4 6 12 1 0 0 1 19.2199999999999 22.7600000000007 23.0870195312496 3 3 3
59 0 0 1 3 3 5 1 0 0 0 0.02 0.0999999999999999 3.01913061523437 3 3 3
42 0 0 0 12 9 11 0 1 0 1 18.525353515625 20.1063535156251 21.4513886718749 2 3 3
85 0 0 1 2 2 1 0 0 1 1 4.95413281249999 5.52157421875003 5.52850537109374 2 2 2
46 0 0 0 3 2 2 1 0 0 1 16.82554296875 15.7316220703125 20.31028125 2 2 2
63 0 0 1 3 3 2 1 0 0 0 5.48505664062502 5.49191308593751 5.49191308593751 2 2 2
24 0 0 0 3 3 5 0 0 1 0 10.384671875 7.74011474609371 14.5672421875 2 3 2
82 0 0 1 4 2 3 1 0 0 1 11.086904296875 11.636140625 9.63846386718754 3 3 3
72 0 0 0 5 7 9 0 0 1 0 25.8021269531245 26.34767578125 28.5788691406263 2 2 2
32 0 1 0 12 12 12 1 0 0 1 14.753349609375 14.0062890625 14.1050810546875 2 2 2
28 0 0 0 6 2 4 1 0 0 1 16.741267578125 18.3500000000001 20.5563183593751 2 2 2
65 1 0 0 12 12 12 0 1 0 1 44.6202929687505 38.8632304687503 39.66323046875 2 2 2
59 1 0 0 2 7 8 0 0 1 0 14.852 16.0019941406251 17.0865234375 2 2 3
41 1 0 0 4 2 3 0 0 1 0 17.7453359374999 27.7999999999992 25.7999999999998 2 2 2
39 1 0 0 2 5 3 1 0 0 1 54.0206835937488 57.6083046875013 64.8062460937523 2 2 3
44 0 1 0 6 9 8 0 0 1 1 24.9990546874993 26.4680976562496 32.6478593749998 2 2 2
56 1 0 0 6 6 5 0 1 0 0 52.5254921874981 52.3121523437507 67.3565468750004 2 2 2
78 0 1 0 2 2 5 0 0 0 0 10.6923652343751 11.067462890625 22.5590292968752 2 2 2
48 0 0 0 5 3 2 0 0 1 0 17.8691679687501 20.04549609375 19.7878749999999 3 3 3
38 1 0 0 8 5 9 1 0 0 1 22.914750000001 23.0155703125004 28.4772656250007 3 3 3
38 1 0 0 6 4 6 1 0 0 0 18.05403125 12.503162109375 14.24708203125 2 2 3
44 0 1 0 1 1 3 1 0 0 1 12.79344921875 4.29772998046874 4.6906201171875 2 2 2
40 0 0 0 2 1 3 1 0 0 0 16.586638671875 19.6020546875 20.2758105468751 2 2 3
64 1 0 0 2 3 2 1 0 0 1 8.1826875 17.1530078125 24.8291425781254 3 2 3
40 0 1 0 6 1 2 0 1 0 0 19.4141132812499 17.769404296875 18.8775488281249 2 2 3
18 0 0 0 5 3 1 0 0 1 0 4.19169970703127 9.02869531249999 6.90621972656249 2 2 3
44 0 1 0 5 8 6 1 0 0 0 5.34612060546874 4.56883398437501 4.89200683593748 2 2 2
20 0 0 1 9 7 10 0 0 1 1 21.046517578125 26.278919921876 29.9050761718744 3 2 2
41 0 1 0 11 12 11 1 0 0 0 7.5780654296875 9.00926855468755 12.27085546875 3 3 3
46 0 1 0 7 9 5 0 0 1 0 14.887998046875 13.5720458984375 21.42190234375 3 3 3
49 0 0 1 3 3 3 0 0 0 0 17.9869453125 20.6273125 19.34846484375 2 2 2
26 0 0 0 3 2 2 1 0 0 1 22.0053476562499 15.8882724609375 14.18291015625 2 1 2
22 0 0 0 11 4 8 1 0 0 1 9.87439746093751 14.8589619140624 15.1275722656249 3 2 3
21 0 1 0 3 5 4 0 0 1 1 5.3239580078125 7.08305322265622 2.59800000000001 3 2 3
42 0 0 0 2 10 11 1 0 0 1 21.3174804687499 11.112677734375 16.35924609375 3 3 3
33 0 1 0 12 12 12 1 0 0 1 49.1400000000014 38.8414804687496 48.2000000000004 2 3 2
32 0 1 0 12 12 12 0 0 1 1 25.5183613281243 26.315781249999 35.9999999999983 3 2 2
41 0 1 0 4 3 3 1 0 0 0 7.95563720703127 8.16424218749998 11.92329296875 2 3 2
19 0 1 0 3 11 4 0 0 1 0 8.30663281249999 13.1901015625 15.0602675781249 3 3 3
48 0 0 0 5 5 7 1 0 0 1 17.8206367187499 20.82 20.3173906249999 3 3 3
18 0 0 0 4 4 9 0 0 1 0 5.12199999999999 8.58000000000002 8.46000000000001 3 2 3
16 0 0 0 4 1 9 0 0 1 0 3.58688989257814 6.47181347656248 5.53800000000002 3 2 2
49 0 0 1 1 3 7 1 0 0 1 9.90448828124999 9.21456152343753 12.3851123046876 2 2 2
42 0 1 0 3 3 3 1 0 0 0 28.3275781250009 29.3651679687497 28.5275488281263 3 2 2
16 0 0 0 6 4 9 0 0 1 1 0.02 4.82195410156248 16.5287968749999 2 3 2
69 0 1 0 2 2 1 1 0 0 1 15.751486328125 18.5617871093749 21.2559179687499 3 3 3
52 0 1 0 3 5 4 0 0 1 0 22.984203125001 23.1351406250003 24.1805039062494 2 2 2
43 0 0 0 2 3 4 0 1 0 0 13.3069755859375 9.44267382812499 14.6681337890625 2 2 2
23 0 1 0 6 7 5 0 0 1 0 18.362125 20.30496484375 23.25 3 3 3
78 0 0 1 3 1 1 0 0 0 0 19.0105976562501 38.8632304687503 10.368451171875 2 3 3
74 0 0 1 10 8 1 0 0 0 0 6.39755468750002 6.84232812499998 7.53377441406249 2 2 2
59 0 1 0 2 2 1 1 0 0 0 2.59070458984375 6.22901953125001 6.43018066406249 2 2 3
35 1 0 0 2 5 9 0 1 0 0 20.374529296875 24.0851113281259 16.422728515625 3 3 2
36 0 1 0 3 5 2 0 1 0 1 19.735251953125 12.51072265625 16.206466796875 2 3 3
62 0 0 1 2 1 1 0 1 0 0 7.76531640625002 8.01312207031249 7.84215624999998 2 2 2
73 0 0 0 12 6 5 0 0 0 0 8.18431347656248 9.15720117187499 9.65883789062499 2 3 2
60 0 0 1 10 6 7 1 0 0 1 16.0999999999999 23.5796308593745 12.9999999999999 3 3 3
60 0 0 0 5 5 2 1 0 0 0 11.48148046875 6.1595693359375 6.10104980468747 2 3 3
32 0 0 0 6 9 4 1 0 0 1 10.82045703125 9.00000000000004 12.794 3 3 2
54 0 1 0 2 4 9 0 0 1 0 66.8999999999987 53.9000000000006 65.4999999999972 3 3 3
72 0 1 0 2 1 2 0 0 0 0 14.3556875 14.63422265625 14.5513056640626 3 2 2
42 0 0 0 2 2 1 1 0 0 0 11.131794921875 11.650896484375 9.36793749999996 2 2 2
36 0 1 0 5 4 4 1 0 0 0 6.54538134765625 4.80391552734377 9.89048046874996 3 2 2
78 0 0 0 1 2 1 1 0 0 0 2.79491650390625 2.94728076171876 2.75156542968749 3 3 3
60 0 0 0 3 5 5 0 0 0 0 8.27723144531251 10.4649990234375 6.78652734374998 3 3 3
39 0 1 0 4 4 4 1 0 0 1 26.2000000000003 23.1000000000003 24.0999999999989 3 3 3
36 0 1 0 3 1 5 1 0 0 1 16.81 17 19.5250000000001 3 3 3
54 0 1 0 1 1 3 1 0 0 1 20.9370175781251 16.5877695312499 26.0394140625012 2 2 2
25 0 1 0 6 5 5 0 0 1 1 23.6080000000006 18.810640625 18.2421699218749 3 3 3
34 0 1 0 8 12 8 1 0 0 0 21.8267890624999 4.14997558593749 19.4139140625 2 2 2
61 0 0 0 3 1 4 1 0 0 1 39.4999999999995 11.332486328125 5.95337890625002 3 3 3
79 0 1 0 1 1 1 0 0 0 0 8.10293505859378 9.58440722656247 9.28824121093748 2 2 3
51 0 0 0 3 2 4 1 0 0 0 19.67887109375 20.4157050781249 21.016166015625 3 2 3
33 0 0 1 4 1 2 1 0 0 0 10.28645703125 6.70820068359379 15.0411484375 2 2 2
54 0 1 0 2 4 8 1 0 0 1 19.4669746093749 18.0573027343751 20.15891796875 2 2 2
48 0 1 0 6 4 2 1 0 0 0 14.49500390625 15.2571923828125 15.7444501953126 2 2 2
55 0 0 0 1 1 4 1 0 0 1 16.016 17.862 18.694 3 3 2
31 0 0 0 1 3 1 0 0 1 1 8.78799999999999 9.67200000000002 10.1919999999999 3 3 3
28 0 1 0 4 5 2 1 0 0 0 10.096142578125 18.04133203125 20.3405937499999 2 2 3
44 0 0 0 7 4 5 0 1 0 0 21.0528769531249 16.607111328125 15.42042578125 2 2 3
34 0 1 0 12 6 7 1 0 0 0 19.6771171875 19.7511542968749 19.2581328125001 3 3 3
63 0 0 1 4 3 2 0 1 0 0 6.36214013671872 8.94622460937501 11.10717578125 2 1 1
80 0 0 1 1 2 1 0 0 0 0 5.76158007812499 8.89393457031251 13.4151914062501 2 2 3
90 0 0 1 1 1 2 0 0 0 0 10.8910146484375 7.49161816406249 13.0882841796875 1 1 2
39 0 1 0 3 1 1 0 1 0 0 11.563119140625 5.4851396484375 5.47416748046873 2 2 2
42 0 1 0 4 5 3 1 0 0 1 14.1700000000001 12.896 13.2599999999999 2 3 2
50 0 1 0 5 3 6 0 1 0 1 22.7792148437498 22.921830078126 28.2606250000008 3 2 2
46 0 1 0 5 6 5 0 1 0 0 14.7415126953125 14.5429560546875 13.7904824218751 3 2 2
20 0 0 0 5 7 11 0 0 1 0 7.23044335937498 3.65281005859376 1.90869348144531 2 3 2
71 0 1 0 1 5 2 1 0 0 1 5.8610341796875 9.05858398437498 6.20302929687498 2 2 2
68 0 0 1 1 5 2 1 0 0 0 3.28554150390625 3.37628271484375 3.48104956054685 3 2 2
42 0 1 0 7 7 7 1 0 0 0 9.66229492187497 10.445181640625 10.3133994140625 3 2 3
43 0 1 0 4 5 3 1 0 0 1 24.1019999999991 21.5019999999999 21.85808203125 3 2 2
40 0 1 0 4 3 3 1 0 0 0 10.896701171875 11.7851406249999 12.39381640625 2 2 2
17 0 0 1 2 6 5 0 0 1 1 0.06 4.83060009765623 7.26554248046873 3 3 3
39 0 1 0 1 2 4 1 0 0 0 14.4196923828124 4.2296728515625 6.08135937500002 3 2 2
43 0 0 1 3 1 1 1 0 0 1 14.4703173828125 13.2265400390625 10.71060546875 2 2 3
23 0 0 1 5 4 2 0 0 1 0 11.9820576171875 9.07502148437499 3.67235888671873 2 2 3
68 0 1 0 6 2 3 0 0 0 0 11.5796875 16.96229296875 9.30585742187499 2 2 3
58 0 0 0 3 7 3 1 0 0 1 18.8639999999999 19.0579999999999 19.3504921875 3 3 3
56 0 0 1 2 7 5 1 0 0 0 6.66213183593746 4.70150732421876 6.83693359374998 2 2 2
68 0 0 0 1 1 2 1 0 0 1 10.371919921875 10.4622119140625 11.8433955078125 2 2 2
30 0 1 0 2 4 2 1 0 0 0 6.90313574218751 5.46691699218748 23.3690234374991 2 2 2
27 0 1 0 3 7 6 0 0 1 0 6.63210156249997 5.88452685546877 8.59163378906249 2 2 2
62 0 0 0 4 3 2 1 0 0 0 3.02885815429687 3.12270605468749 3.17389843750001 3 2 3
60 0 0 1 2 3 2 0 0 0 0 10.3446201171875 13.4087861328125 13.37580859375 3 2 1
64 0 0 0 4 3 2 1 0 0 1 8.97316406250001 14.4793964843749 13.4166650390625 2 2 3
30 0 1 0 5 5 4 1 0 0 1 16.8840859375001 17.18073828125 19.322056640625 3 3 2
58 0 1 0 1 1 2 0 1 0 0 9.6211201171875 12.5248046875001 3.94896020507815 2 2 2
53 0 1 0 6 9 8 1 0 0 1 19.8001796875 20.391685546875 24.7928398437508 3 3 3
29 0 1 0 3 2 3 1 0 0 0 14.1861816406249 16.2679082031251 16.966701171875 2 3 2
20 0 1 0 1 2 2 0 0 1 0 9.80554296874996 9.60739062499998 9.90762109375002 3 3 3
28 0 1 0 9 7 2 0 0 1 1 7.84596142578121 9.408138671875 2.44867993164062 1 2 1
44 1 0 0 3 12 10 0 1 0 1 16.0248349609375 26.0993085937505 25.3096992187503 3 2 2
69 0 0 0 2 6 10 1 0 0 1 11.30692578125 12.6120390625 13.023232421875 3 3 3
66 0 0 1 1 3 1 1 0 0 0 2.77217578125001 2.66197924804689 2.76436352539063 2 2 3
35 0 0 0 3 6 6 0 0 1 1 2.55138574218749 11.7345263671875 12.489607421875 2 2 2
35 0 0 0 11 7 12 0 0 1 0 25.5488554687513 27.1340429687512 29.0735351562514 2 2 2
38 0 1 0 7 1 4 1 0 0 0 13.834642578125 9.15735839843751 4.41999999999998 2 2 2
60 0 1 0 4 4 4 1 0 0 0 20.6162617187501 13.202033203125 6.36772607421876 3 3 3
37 0 1 0 12 8 11 1 0 0 1 20.8779999999999 16.1991748046875 6.38358447265627 2 2 1
43 0 1 0 12 3 8 1 0 0 1 6.62873925781248 7.46073925781253 14.9212988281251 2 3 2
38 0 0 0 3 5 4 1 0 0 1 17.37131640625 19.1979472656251 25.79294140625 3 3 2
36 0 0 0 1 3 3 1 0 0 0 1.80452087402345 1.93880847167969 5.71986865234378 2 2 2
75 0 0 1 6 8 6 1 0 0 1 10.577205078125 8.14818994140625 7.90414941406252 3 2 2
50 0 0 0 4 2 5 1 0 0 1 6.34841650390625 6.27493310546873 6.73462207031249 2 2 2
44 0 0 0 2 4 5 1 0 0 0 9.23769531250004 8.93746484374997 9.30692871093752 2 2 2
32 0 1 0 3 3 2 1 0 0 0 10.72125 10.6583046875 9.09694531249998 3 3 3
32 0 0 0 6 5 7 1 0 0 1 20.8280449218751 18.023857421875 11.113064453125 3 2 2
67 0 0 1 1 3 2 0 0 0 0 5.66294335937499 12.7420283203124 11.4015546875 3 2 3
46 0 0 0 6 3 7 1 0 0 1 9.27440039062501 9.02440039062499 9.33616015624996 2 2 2
34 0 0 0 1 2 3 1 0 0 0 3.35563720703126 3.38411669921876 3.56611669921873 2 2 2
59 0 0 0 4 3 4 1 0 0 0 10.4195546875 10.330626953125 19.83071875 2 2 2
